solution_id,designation,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,astrometric_weight_al,astrometric_pseudo_colour,astrometric_pseudo_colour_error,mean_varpi_factor_al,astrometric_matched_observations,visibility_periods_used,astrometric_sigma5d_max,frame_rotator_object_type,matched_observations,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_nb_transits,rv_template_teff,rv_template_logg,rv_template_fe_h,phot_variable_flag,l,b,ecl_lon,ecl_lat,priam_flags,teff_val,teff_percentile_lower,teff_percentile_upper,a_g_val,a_g_percentile_lower,a_g_percentile_upper,e_bp_min_rp_val,e_bp_min_rp_percentile_lower,e_bp_min_rp_percentile_upper,flame_flags,radius_val,radius_percentile_lower,radius_percentile_upper,lum_val,lum_percentile_lower,lum_percentile_upper,distance
1635721458409799680,Gaia DR2 1441080313719903232,1441080313719903232,683534573,2015.5,269.9915410470237,0.017178048888557288,66.0030874513527,0.020604537531116286,1.1408178792572559,0.018162140809330516,62.81296,1.051446446015642,0.034419209056977686,-4.255492119204451,0.041291624000083016,-0.0610275529,-0.0749312639,-0.213991866,0.0175308771,0.2377931,-0.0294732321,-0.415618479,-0.128177762,0.0182800889,0.0300406665,221,212,220,1,4.120268,311.402954,0.0,0.0,31,True,202.755539,1.63110739811654,0.005515265648578653,0.03992652,25,16,0.03667004,0,27,False,232,142844.80477402298,28.432744829728644,5023.954,12.8012047,25,78881.9146413538,98.52618793978353,800.6188,13.1089449,24,93135.883728264,44.06285036843133,2113.70532,12.3391275,1.20422864,0,0.769817352,0.3077402,0.462077141,-14.398725762592077,1.7403283880373768,11,5500.0,3.5,-1.5,NOT_AVAILABLE,95.7412897021475,29.813549857826764,269.64717206453145,89.44235794334655,100001,5937.0,5716.715,6534.0,nan,nan,nan,nan,nan,nan,200111,1.95963728,1.61789942,2.11357045,4.298474,4.16470957,4.432238,0.27735592027876776
1635721458409799680,Gaia DR2 1441080313719420288,1441080313719420288,1579708574,2015.5,269.99023324741813,1.95779415576235,66.00859936478234,2.5677186460318815,nan,nan,nan,nan,nan,nan,nan,-0.2550495,nan,nan,nan,nan,nan,nan,nan,nan,nan,75,0,75,0,1.1103338,83.2262344,3.4984450260195663,1.0594632734349996,3,False,0.0121568954,nan,nan,-0.406322777,9,8,6.813683,0,11,False,90,84.56150856429471,1.488085139358865,56.8257179,20.8704338,5,33.39095782779579,11.092669373764528,3.01018238,21.5423164,8,109.18203182347501,9.941023870488296,10.9829769,19.6665421,1.686027,0,1.87577438,0.6718826,1.20389175,nan,nan,0,nan,nan,nan,NOT_AVAILABLE,95.74763928455661,29.814109209628946,269.58854647990614,89.44786627056762,,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,nan,nan,0.5683380419536384
1635721458409799680,Gaia DR2 1441080103265500160,1441080103265500160,124433309,2015.5,269.9800845913019,0.09079502263872544,65.99430029715059,0.11064700765363063,1.0390082100811557,0.09452965946721788,10.9913464,2.602914317445839,0.18059174787026147,-8.674177642677199,0.22342115987729863,-0.0959628448,-0.0418227874,-0.09357645,0.05455424,0.120923683,-0.00760565046,-0.5391018,-0.208647877,0.08808117,-0.02623967,221,0,218,3,1.12994468,236.467834,0.2791320108123078,0.97831655311584,31,False,1.0860523,1.3196573664578088,0.02837285627935269,0.0140890013,25,16,0.213637292,0,28,False,242,1498.1999508525266,1.8412236143728649,813.698,17.7494411,25,457.4824016766633,7.244368887264553,63.15007,18.7004528,25,1588.9510856705242,10.076934186583024,157.681992,16.7591438,1.36592817,0,1.941309,0.951011658,0.9902973,nan,nan,0,nan,nan,nan,NOT_AVAILABLE,95.73113524087186,29.818165959500206,269.1811070900513,89.43352456201401,,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,nan,nan,0.5943228258132273
1635721458409799680,Gaia DR2 1441080309423931008,1441080309423931008,791259820,2015.5,269.9738134361183,0.78560554522223,65.99604187287531,0.7713572211256389,0.05349509165569958,0.6034604877794114,0.08864722,-7.353271793138308,1.7664535505757206,-2.8204407918752854,1.5522894122137216,-0.253492326,-0.256411642,-0.5044173,0.152203351,0.07352817,0.162846223,-0.690911651,0.142707273,0.0176670346,-0.271830916,175,0,174,1,0.144794658,171.0032,0.0,0.0,31,False,0.0339227431,2.140217796462177,0.19724191908440303,-0.1456907,20,14,1.74849272,0,22,False,193,130.93208216405029,1.221795835943683,107.163635,20.39575,21,77.0194763879048,8.331822819289254,9.244013,20.6348877,20,122.48169742560466,9.523060934863334,12.8615894,19.5417423,1.52369964,0,1.09314537,0.23913765,0.8540077,nan,nan,0,nan,nan,nan,NOT_AVAILABLE,95.73312821428078,29.82072562482194,268.9198516827087,89.43522457535752,,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,nan,nan,0.6818094374243318
1635721458409799680,Gaia DR2 2161691919508110720,2161691919508110720,781401949,2015.5,270.01900567176625,0.07077480350707757,65.98882278649025,0.08566108333917499,1.1487966164128267,0.07450367074214645,15.4193287,4.3840734341247245,0.1407240818566595,-4.228131978944783,0.17240700827249708,-0.076010935,-0.0592814,-0.08697419,0.0547871552,0.0754652545,0.009991485,-0.4942324,-0.21248588,0.08962028,-0.0134308729,212,0,211,1,1.75641334,243.002457,0.2741819378711768,1.5397749850462996,31,False,1.75277889,1.4002542862437282,0.02239332061375597,0.0586317666,24,16,0.1664509,0,26,False,222,2250.5491988655617,2.1905447422545192,1027.39246,17.3076439,24,770.403609510234,13.151158176214901,58.5806656,18.1345921,23,2275.7976043718377,17.37525812119366,130.979218,16.3690853,1.35353684,0,1.76550674,0.826948166,0.9385586,nan,nan,0,nan,nan,nan,NOT_AVAILABLE,95.72491882752662,29.80230139862224,270.77539904944587,89.42805242178338,,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,nan,nan,0.8154568859849262
1635721458409799680,Gaia DR2 2161692052650519936,2161692052650519936,1185126643,2015.5,270.0152308492246,0.16455666705933375,66.01220498255995,0.19890243592315274,1.159997817047334,0.16777382117975195,6.91405725,-7.132498856055975,0.3240546275889841,16.201337442107018,0.4024071640063273,-0.130207121,-0.08388349,-0.07929854,0.0919222757,0.0272444878,0.030284958,-0.6190288,-0.277223051,0.139545187,-0.0514774062,222,0,222,0,0.551303,227.999237,0.0,0.0,31,False,0.359154254,1.3689777585168317,0.05073206927836611,0.0268382858,25,16,0.383008182,0,28,False,247,622.5002431974327,1.594968500776995,390.289978,18.7030163,24,180.04041583245524,6.68296658849631,26.9401932,19.7129631,26,702.5554376574258,8.86280627244821,79.27009,17.6452179,1.41782415,0,2.06774521,1.00994682,1.05779839,nan,nan,0,nan,nan,nan,NOT_AVAILABLE,95.75185488632088,29.80396458728944,270.64742851600283,89.45145155126417,,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,nan,nan,0.8211906400926796
1635721458409799680,Gaia DR2 1441080107560601984,1441080107560601984,546070060,2015.5,269.9916402010472,0.6719965919788928,65.98668274278768,0.6124090717736759,0.9413158784163247,0.5057462104847402,1.86124158,-1.856741518426989,1.2603867552724881,-12.076904680893286,1.145486652084113,-0.265907377,-0.270818,-0.464571,0.137742817,-0.0315685458,0.127422035,-0.680828452,0.034736868,0.109666452,-0.1448952,193,0,193,0,1.549026,218.926041,0.33996278556502557,0.050222327243132504,31,False,0.0446268022,1.7509879441424694,0.15772503514896027,0.004993012,22,14,1.23072362,0,25,False,219,170.72374105778272,1.2307539909959206,138.714752,20.1076317,21,72.15596192275176,10.221811216655121,7.059019,20.7057076,23,197.32640359738105,8.27899212890651,23.8345928,19.0239563,1.57847035,0,1.68175125,0.598075867,1.08367538,nan,nan,0,nan,nan,nan,NOT_AVAILABLE,95.72238309619792,29.81342554321065,269.661061540054,89.42595375854182,,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,nan,nan,0.8246824490211404
1635721458409799680,Gaia DR2 1441080382438513664,1441080382438513664,377225470,2015.5,269.96914311160896,0.4523620919422206,66.00807928737727,0.5554038002579914,0.6141944806074576,0.44966892311626505,1.36588156,-15.094559879676927,0.8956141456151062,-8.67377625185848,1.0933962030504172,-0.190579444,-0.1280009,0.01592832,0.0820091143,0.009714997,0.03709792,-0.6849317,-0.347897679,0.139121667,-0.144906,197,0,197,0,0.8952125,209.3751,0.0,0.0,31,False,0.0588634536,1.371208897172641,0.13469879937252424,-0.060171213,23,16,1.05758524,0,26,False,222,189.04754899424069,0.9689390029589375,195.107788,19.9969387,18,68.72078571308155,10.64302797141114,6.456883,20.758667,20,192.64209835915494,7.579682744976613,25.4155884,19.0500412,1.38252461,0,1.70862579,0.7617283,0.9468975,nan,nan,0,nan,nan,nan,NOT_AVAILABLE,95.74699245843628,29.82268194392671,268.7000514525637,89.44722094417403,,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,nan,nan,0.8954750954928472
1635721458409799680,Gaia DR2 2161691880851821952,2161691880851821952,1446965058,2015.5,270.0010818547834,0.4821272982778672,65.9829089790156,0.5552786505966515,0.5527409683003119,0.4447849030652965,1.24271524,-0.20794513201053344,1.0065124910840322,-3.254685434228028,1.1264998027429136,-0.151505485,-0.09488925,-0.0348505639,0.00988214,-0.00290005235,0.0474339835,-0.6582585,-0.195213675,0.09918795,-0.213426366,192,0,191,1,-1.65837109,155.221252,0.0,1.4735969880496572e-15,31,False,0.05540211,1.6687383807861451,0.14444002538206568,-0.05408084,22,15,1.10115135,0,25,False,217,184.17784061998188,1.2871124091136623,143.093826,20.0252724,19,107.95189756521884,7.528061940276551,14.3399324,20.2683125,19,129.42485963575706,8.125183316764694,15.928854,19.4818764,1.28884542,0,0.7864361,0.243040085,0.543396,nan,nan,0,nan,nan,nan,NOT_AVAILABLE,95.71805728191416,29.80956305615197,270.0442847453215,89.42218964367557,,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,nan,nan,1.0258013042602967
1635721458409799680,Gaia DR2 1441080378143769088,1441080378143769088,904129495,2015.5,269.9770270589047,0.4053764130896173,66.01479248512854,0.4890958160231633,1.701660570753582,0.4171240383374877,4.07950735,-4.231196586498358,0.7932756053673665,-1.2585739424013984,1.030623809996581,-0.149154365,-0.05353158,-0.0114727989,0.149091154,-0.014395549,0.04419427,-0.656829059,-0.300420642,0.240960747,-0.04097596,211,0,208,3,0.19292,206.237625,0.39268611373125056,0.11143274094099936,31,False,0.06733982,1.3424572183242196,0.12959641699939217,0.06922123,24,16,0.9746615,0,26,False,226,210.09728421680308,1.2208905497525542,172.085266,19.8823147,20,47.35940564549601,6.281217810657328,7.53984451,21.1628723,24,276.78271413283375,11.898569418934278,23.2618484,18.6565723,1.54281914,0,2.5063,1.28055763,1.22574234,nan,nan,0,nan,nan,nan,NOT_AVAILABLE,95.7547474077924,29.819508001962724,269.0206435491692,89.45399527020786,,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,nan,nan,1.049701916154343
1635721458409799680,Gaia DR2 2161692052650518144,2161692052650518144,514404324,2015.5,270.0418823979576,0.3385519881982471,66.00642491016855,0.44042114874253,0.2971431081782834,0.34950910910709393,0.8501727,-3.969047727475231,0.666012860661824,0.4754061837114607,0.8602856631779986,-0.131193966,-0.0622276776,-0.07012531,0.108295523,0.0149196787,0.04028027,-0.6962869,-0.3327385,0.151464865,-0.0718395859,222,0,221,1,0.8895631,234.317245,0.0,0.0,31,False,0.0874881,1.5534772424091146,0.11029292972764572,0.0236843638,25,16,0.8293415,0,28,False,245,245.71544367396305,1.248615462948911,196.790329,19.7122841,25,150.07735548749133,8.187451691222888,18.3301678,19.9106,25,161.5457017789483,7.183952590421438,22.4870224,19.2411823,1.26822734,0,0.669418335,0.198316574,0.471101761,nan,nan,0,nan,nan,nan,NOT_AVAILABLE,95.74526369015538,29.793096395027224,271.76056390744776,89.44544967160446,,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,nan,nan,1.092265689470421
1635721458409799680,Gaia DR2 1441080382439380352,1441080382439380352,191104188,2015.5,269.9710690692019,0.05198492704139982,66.01447698226478,0.060590892128699385,0.3152746007497313,0.05228883825618378,6.029482,-2.6719085696755416,0.1040959614067794,-3.972028483701207,0.1250194610260383,-0.136292189,0.0157267824,-0.08346209,0.119008534,0.05263648,0.0404099226,-0.538992345,-0.15450266,0.141182333,-0.02184184,203,0,202,1,0.0822699443,197.967926,0.0,0.0,31,False,3.57079744,1.5732700386834837,0.016932492020366455,0.0432493053,23,15,0.12641193,0,25,False,219,3571.876077660676,2.7199641862438786,1313.207,16.8061256,21,1859.9407623825985,14.811323915440974,125.575592,17.17764,20,2475.7168360992373,11.171735307627888,221.6054,16.277668,1.213832,0,0.8999729,0.371515274,0.528457642,nan,nan,0,nan,nan,nan,NOT_AVAILABLE,95.75437079644885,29.82192845364153,268.76724406814276,89.45363407532629,100001,5521.0,5439.78027,5680.0,0.504,0.279,0.6111,0.2533,0.1574,0.3031,,nan,nan,nan,nan,nan,nan,1.1192421671919013
1635721458409799680,Gaia DR2 1441080275064549888,1441080275064549888,1533827568,2015.5,269.95317547507005,0.6080289723187863,65.99490408329831,0.708860662132364,1.5530733462633048,0.5935681140655961,2.616504,-3.731435835506514,1.2351426061491702,-0.9329561230376328,1.4788606566177878,-0.1447061,-0.09293633,-0.124497689,0.0494456775,0.0338494144,0.0323274024,-0.5858671,-0.167314425,0.105501555,-0.112903051,200,0,199,1,5.06815767,311.0203,3.2417713912542188,5.2869100333488435,31,False,0.0300109778,1.7085721068127324,0.1765224812868191,-0.0448461063,23,16,1.3884002,0,25,False,218,176.51266315517867,1.2214755389166208,144.507736,20.0714264,20,72.4106485272948,8.18529947413754,8.846426,20.7018814,22,215.72955232324804,9.616554943989133,22.4331436,18.927145,1.63240528,0,1.7747364,0.630455,1.14428139,nan,nan,0,nan,nan,nan,NOT_AVAILABLE,95.73177157641341,29.829115929292676,268.072353841966,89.43387167233311,,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,nan,nan,1.1830234532073822
1635721458409799680,Gaia DR2 1441080348079641216,1441080348079641216,332727784,2015.5,269.9489748033434,0.03090245831929327,66.0020128814867,0.0348220417780737,0.46088518733083605,0.03367665623903608,13.6855984,-7.625974021053683,0.061625484890045504,3.0092764119065016,0.08182750193723427,-0.0612553619,-0.06982079,-0.06330137,0.06917153,0.185487136,-0.006001689,-0.307118356,-0.174348623,0.188667431,0.07101505,203,0,200,3,-2.56664228,148.022354,0.0,0.0,31,False,9.267606,1.6240782809698604,0.00960428302193779,0.03715694,23,15,0.0862120539,0,26,False,228,8262.827804420982,4.015371068507507,2057.79932,15.8955441,25,4615.288476561012,11.668657703595434,395.528656,16.1908913,24,5387.925963810712,13.193333226178227,408.382477,15.4333658,1.21062851,0,0.757525444,0.2953472,0.46217823,nan,nan,0,nan,nan,nan,NOT_AVAILABLE,95.739957284647,29.83085613293121,267.8734007186252,89.44091712122373,100001,5945.0,5165.563,6426.5,0.1567,0.056,0.2435,0.0858,0.0324,0.1081,200111,1.16328549,0.995499432,1.54083,1.522912,1.26004541,1.78577864,1.2510231791803146
1635721458409799680,Gaia DR2 2161691988227589504,2161691988227589504,586616809,2015.5,270.05196291436624,0.017904041901872655,65.99798443178908,0.021188572776968558,0.6190384847079216,0.018979347366825574,32.6164246,-4.066839649232973,0.03602527280664715,-9.390953397517912,0.04468723259538697,-0.053580448,-0.0835634843,-0.135561958,0.0323463529,0.152491778,-0.0210265219,-0.379510224,-0.166616365,0.005190998,0.0641721562,211,0,211,0,-1.095737,183.930939,0.0,0.0,31,False,24.8033581,1.5827385977815795,0.005836388539603228,-0.008658821,24,16,0.0557194129,0,27,False,235,20385.39249902446,5.945557600796537,3428.67627,14.9150677,25,10383.890738729358,26.300343458629605,394.81958,15.3104877,23,14372.864080994315,26.97579867688341,532.805847,14.368062,1.214436,0,0.9424257,0.395420074,0.547005653,nan,nan,0,nan,nan,nan,NOT_AVAILABLE,95.73556605118469,29.788946680062548,272.1517813209996,89.43687697620632,100001,5395.0,5357.75,5431.0,1.105,0.8044,1.413,0.55,0.4,0.7081,200111,1.68747151,1.66517448,1.71101749,2.17336869,1.98923886,2.35749841,1.2739165262411378
1635721458409799680,Gaia DR2 1441080038841995008,1441080038841995008,1399524612,2015.5,269.9979569576822,0.27653112454479006,65.97778351717419,0.3441810922071563,-0.039193933237739106,0.2807838339778527,-0.139587566,-1.9927881358586392,0.5449502562628089,-3.0854100519658414,0.6785230070331137,-0.137726769,-0.08607151,-0.0727540553,0.100534067,-0.0308697075,0.06200231,-0.660681546,-0.3003225,0.150581047,-0.0853410438,217,0,213,4,0.5136111,217.963989,0.0,0.0,31,False,0.134862766,1.2569764088430582,0.08661544028466156,0.044691816,25,16,0.6511327,0,28,False,239,319.6182119707345,1.4159727322706914,225.723419,19.4267864,24,115.3125611549606,8.123077384517405,14.1956739,20.1966972,21,300.60078130658974,6.824165695631901,44.0494537,18.5669441,1.30128169,0,1.62975311,0.7699108,0.8598423,nan,nan,0,nan,nan,nan,NOT_AVAILABLE,95.71214235762326,29.810807396984632,269.9188678291634,89.41706377945935,,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,nan,nan,1.3339219087976513
1635721458409799680,Gaia DR2 1441080275064549248,1441080275064549248,1205994367,2015.5,269.95120303183603,1.7294486128090736,65.9899584054634,1.3455260823801303,0.2243150604568415,1.3682918348913,0.163938031,4.579193758118788,3.958946438073586,-1.5977703565038905,3.7565052961347614,-0.458379239,-0.230691776,-0.100786828,-0.11762853,-0.0586905777,-0.0686273649,-0.219134435,0.247334644,0.2620059,-0.246896833,86,0,84,2,-0.318410516,74.4223557,0.0,0.0,31,False,0.0156312622,1.2883155802446633,0.4025344177636624,-0.134183243,10,10,3.78308,0,11,True,87,94.12413112077722,1.447997227236747,65.0029755,20.7541142,8,68.8784372366255,11.452538243814097,6.01425076,20.75618,6,71.05576167749923,6.461896497723451,10.9961157,20.1329212,1.48669839,0,0.6232586,0.00206565857,0.621192932,nan,nan,0,nan,nan,nan,NOT_AVAILABLE,95.72606644901617,29.829896088216387,268.0081961092055,89.42890192800843,,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,nan,nan,1.334797754864002
1635721458409799680,Gaia DR2 1441080348079640832,1441080348079640832,1148379811,2015.5,269.93855334339315,0.01688886386536151,66.00214617638136,0.019222955522144963,0.7083660588230368,0.017950156187507716,39.4629478,9.726381303739803,0.03328842788184891,8.972146819558816,0.03944431258004589,-0.04591986,-0.148509145,-0.07693274,0.0361572355,0.169569641,-0.0161435977,-0.370359451,-0.196397945,0.0412441455,0.0480338968,204,0,202,2,-0.8241921,180.4594,0.0,0.0,31,False,32.8774452,1.608701020518247,0.005082019293727184,0.03682394,23,16,0.0500793457,0,26,False,228,26463.48509671341,7.3894363323937435,3581.259,14.6317482,25,14078.468200340183,16.663041722952773,844.891846,14.98,25,18047.32987272519,22.165030776917998,814.225342,14.1208878,1.213967,0,0.8591118,0.348251343,0.510860443,nan,nan,0,nan,nan,nan,NOT_AVAILABLE,95.74009000231754,29.83509510933166,267.4388450475392,89.44088077422472,100001,5776.495,5663.5,5955.412,0.64,0.179,0.9055,0.294,0.0879,0.4414,200111,1.44096828,1.3556875,1.49904072,2.08286524,1.93433559,2.23139477,1.5050122674178137
1635721458409799680,Gaia DR2 1441080275064189184,1441080275064189184,224822493,2015.5,269.9475976747355,0.058442261481898794,65.9862522818569,0.06793794494182762,0.4395757071486126,0.0596235240260235,7.3725214,3.0382066451669725,0.11793881332199072,-2.5487527240950927,0.14400800983644818,-0.102229871,-0.033745084,-0.0314729176,0.0101652509,0.08923238,-0.0215035789,-0.476341367,-0.170261174,0.06045718,-0.0628803149,214,0,212,2,-1.50133085,177.328445,0.0,0.0,31,False,2.58330345,1.5697284078209714,0.01826361911593265,0.00142100768,24,16,0.141246483,0,25,False,221,2746.1419790325663,2.43690866936696,1126.89575,17.0915585,22,1306.4485502833136,11.221397026716042,116.424767,17.5611572,22,2055.8119092638367,12.353330036216077,166.417633,16.4794617,1.22435784,0,1.08169556,0.46959877,0.6120968,nan,nan,0,nan,nan,nan,NOT_AVAILABLE,95.72178666665707,29.831346454257417,267.87459073397486,89.42514657112281,,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,nan,nan,1.5220722027030682
1635721458409799680,Gaia DR2 1441080068905759104,1441080068905759104,1623650722,2015.5,269.9451875882934,0.14891446273915926,65.98482778524419,0.18151707756161833,0.16668537007548423,0.15530727990982168,1.07326174,-2.163025909567285,0.29373643114725717,-8.41220208709824,0.38630530824067677,-0.120780148,-0.04709067,-0.0557884164,0.08369155,0.0310279187,0.0178193431,-0.5766315,-0.24043943,0.180991128,-0.0423379652,222,0,218,4,-0.07596952,210.773148,0.0,0.0,31,False,0.422773957,1.471072675213219,0.04639142664008288,0.0404933281,25,16,0.362947941,0,27,False,233,703.67208829304,1.5364152698359246,457.996033,18.56994,25,300.1017598335545,8.16364982791488,36.7607346,19.1582165,24,593.3449367453879,8.009939406475018,74.07608,17.8286514,1.26969182,0,1.329565,0.5882759,0.741289139,nan,nan,0,nan,nan,nan,NOT_AVAILABLE,95.72013951187468,29.832320870339302,267.78227269026695,89.423686725241,,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,nan,nan,1.618358896734965
1635721458409799680,Gaia DR2 2161691846492081792,2161691846492081792,1261800454,2015.5,270.04675739558445,0.07866105018210749,65.97966570308688,0.09023346238320391,0.10851517523148091,0.07946015436594958,1.36565518,-2.304643746553359,0.15660463331346394,-2.1554129415382945,0.19591164608172368,-0.1372636,-0.0623249859,-0.07976644,0.08261174,-0.00379113038,0.0248091221,-0.524646342,-0.216770217,0.131669566,-0.023179112,230,0,230,0,1.08480954,248.093521,0.0,0.0,31,False,1.41291142,1.6210632086823697,0.025094593836215283,0.05740363,26,16,0.18778412,0,29,False,254,1692.935518265446,2.1114911831506484,801.772461,17.6167641,28,936.7984322085973,13.152367716104596,71.2266,17.9222736,27,1111.196457075827,8.506689280746812,130.62619,17.1474438,1.20973,0,0.774829865,0.305509567,0.4693203,nan,nan,0,nan,nan,nan,NOT_AVAILABLE,95.7144434464495,29.790953110204967,271.87679350608295,89.41864179394273,,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,nan,nan,1.6708186733430324
1635721458409799680,Gaia DR2 1441081134058014720,1441081134058014720,515227682,2015.5,269.9858453758418,1.1866860998464188,66.02741073169955,1.446824163174628,1.4211931350629223,1.173269915165573,1.21130967,0.27599993493071107,3.08209805852556,-2.5337237404549615,2.6583886764167257,-0.0781209,-0.184343487,-0.147080585,-0.00351779582,0.389638931,0.157545447,-0.7164161,0.254194856,-0.102085494,-0.173325822,133,0,128,5,0.51580137,130.5737,2.88324052950229,1.148012222639238,31,False,0.0155573525,1.6640836613049388,0.3541404958754659,-0.121482611,16,12,2.89151454,0,18,False,153,105.33436585244434,1.5020434686494957,70.12737,20.63194,15,59.81383789980801,9.08924412490339,6.58072758,20.9093838,16,119.76233538011951,8.82963254431752,13.5636826,19.56612,1.70482039,0,1.34326363,0.277442932,1.06582069,nan,nan,0,nan,nan,nan,NOT_AVAILABLE,95.76931030155417,29.81598352108954,269.38282792163164,89.46666127337889,,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,nan,nan,1.6804906380591667
1635721458409799680,Gaia DR2 1441081138353059072,1441081138353059072,431305568,2015.5,269.9790754069274,3.562761226567748,66.02847030247199,5.5711841201661825,nan,nan,nan,nan,nan,nan,nan,-0.0362853669,nan,nan,nan,nan,nan,nan,nan,nan,nan,33,0,33,0,-0.802719355,21.8425026,0.0,0.0,3,False,0.0110476334,nan,nan,-0.144077331,5,5,11.0264635,0,7,False,46,75.42836059840272,1.8200153786789464,41.4438057,20.99453,3,65.97789637892254,23.262644927369962,2.83621645,20.8028927,5,105.52970927435994,5.894536287446793,17.9029713,19.7034836,2.27378154,1,1.0994091,-0.191637039,1.29104614,nan,nan,0,nan,nan,nan,NOT_AVAILABLE,95.77051681407949,29.818738989248516,269.08558345016706,89.46768476499203,,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,nan,nan,1.7828290711338375
1635721458409799680,Gaia DR2 1441080275064191488,1441080275064191488,1225000758,2015.5,269.931229352603,0.18341267910638806,65.98993315946987,0.22991942006697041,0.24038030456924472,0.1890637955127501,1.27142429,-1.5295747877054537,0.361243782467878,-0.9992136636009592,0.46498712418323745,-0.122657046,-0.04679394,-0.04772525,0.07913414,0.02566454,0.0146273086,-0.630293131,-0.276411027,0.1400603,-0.0539425425,223,0,222,1,-0.2921168,210.317551,0.0,0.0,31,False,0.280345917,1.5494145029489945,0.05755776442332148,0.03317823,25,16,0.4421172,0,28,False,248,530.2923120775537,1.2100705186782272,438.232574,18.8770771,25,269.56891851086976,9.431294413396971,28.5823879,19.2747135,24,398.33753093284486,8.108306058542995,49.1270943,18.2612915,1.25950623,0,1.013422,0.3976364,0.6157856,nan,nan,0,nan,nan,nan,NOT_AVAILABLE,95.72599643837174,29.838023129536275,267.1938479620474,89.42854413112543,,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,nan,nan,1.7839858913029547
1635721458409799680,Gaia DR2 1441080275064548224,1441080275064548224,772281852,2015.5,269.9341504916152,0.260285803614693,65.98670514949868,0.3218710811400242,0.9371768485288554,0.29941414814973294,3.1300354,-8.293862344455478,0.5086336386885149,2.3800896649515995,0.797358695498428,-0.117426805,0.00761407148,-0.03382799,0.13781254,0.0425836965,0.007856028,-0.502676845,-0.212741882,0.355136544,0.0132016242,214,0,213,1,1.67820227,243.3996,0.9475369232380116,1.4358429044277583,31,False,0.136901289,1.3040817121738348,0.08200081254386533,0.06482391,24,15,0.727038443,0,27,False,238,369.76851741480334,1.2540003716234285,294.871124,19.2685413,21,120.63881239794787,7.981881765542693,15.1140814,20.14767,22,422.4704140522914,11.545168398013589,36.59283,18.19743,1.46878171,0,1.95024109,0.8791294,1.07111168,nan,nan,0,nan,nan,nan,NOT_AVAILABLE,95.72228098809221,29.836820753039447,267.3276491849698,89.42537517451164,,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,nan,nan,1.7944692779350204
